Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-408,Chrome 100.0.4896.127,User should be able to search user through advance search features,,2022-04-22 13:01:03,2022-04-22 13:16:16,15m - 13.012s,FAILED
,,,,,,,
Test Cases/Log-in/Log-in- 1,Chrome 100.0.4896.127,Log-in,,2022-04-22 13:01:03,2022-04-22 13:01:19,15.771s,PASSED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-22 13:01:04,2022-04-22 13:01:11,6.523s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 100.0.4896.127,,,2022-04-22 13:01:11,2022-04-22 13:01:13,2.315s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-22 13:01:13,2022-04-22 13:01:14,0.267s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:01:14,2022-04-22 13:01:16,2.121s,PASSED
"setText(findTestObject(""Log-in/Username field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-22 13:01:16,2022-04-22 13:01:17,1.641s,PASSED
"setText(findTestObject(""Log-in/Password field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-22 13:01:17,2022-04-22 13:01:18,1.103s,PASSED
"click(findTestObject(""Log-in/Log-in button""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-22 13:01:18,2022-04-22 13:01:19,0.730s,PASSED
,,,,,,,
Test Cases/Sprint 3/FCSCMS-58/FCSCMS-408,Chrome 100.0.4896.127,User should be able to search user through advance search features,,2022-04-22 13:01:19,2022-04-22 13:16:16,14m - 56.509s,FAILED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:01:20,2022-04-22 13:01:22,2.009s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-407,462/User Account Management""))",Chrome 100.0.4896.127,,,2022-04-22 13:01:22,2022-04-22 13:01:53,31.170s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:01:53,2022-04-22 13:01:55,2.011s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Advanced Search button""))",Chrome 100.0.4896.127,,,2022-04-22 13:01:55,2022-04-22 13:02:26,30.445s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:02:26,2022-04-22 13:02:28,2.007s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Login Name field""), ""anonymous"")",Chrome 100.0.4896.127,,,2022-04-22 13:02:28,2022-04-22 13:03:29,1m - 0.665s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:03:29,2022-04-22 13:03:31,2.020s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Name field""), ""Anon User"")",Chrome 100.0.4896.127,,,2022-04-22 13:03:31,2022-04-22 13:04:31,1m - 0.560s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Privelege Group Dropdown""), ""Values Reader"", false)",Chrome 100.0.4896.127,,,2022-04-22 13:04:31,2022-04-22 13:05:32,1m - 0.531s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Group Dropdown""), ""Admin User Group"", false)",Chrome 100.0.4896.127,,,2022-04-22 13:05:32,2022-04-22 13:06:32,1m - 0.426s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Status Dropdown""), ""Active"", false)",Chrome 100.0.4896.127,,,2022-04-22 13:06:32,2022-04-22 13:07:32,1m - 0.427s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User access status dropdown""), ""Unlocked"", false)",Chrome 100.0.4896.127,,,2022-04-22 13:07:32,2022-04-22 13:08:33,1m - 0.461s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Require Password Change Dropdown""), ""No"", false)",Chrome 100.0.4896.127,,,2022-04-22 13:08:33,2022-04-22 13:09:32,58.903s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:09:32,2022-04-22 13:09:34,2.013s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Email field""), ""anon@anonymous.org"")",Chrome 100.0.4896.127,,,2022-04-22 13:09:34,2022-04-22 13:10:35,1m - 0.623s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/City Field""))",Chrome 100.0.4896.127,,,2022-04-22 13:10:35,2022-04-22 13:11:05,30.309s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/City_Alabaster""))",Chrome 100.0.4896.127,,,2022-04-22 13:11:05,2022-04-22 13:11:35,30.443s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:11:35,2022-04-22 13:11:37,2.018s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/State Field""))",Chrome 100.0.4896.127,,,2022-04-22 13:11:37,2022-04-22 13:12:08,30.338s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/State_Alabama""))",Chrome 100.0.4896.127,,,2022-04-22 13:12:08,2022-04-22 13:12:38,30.355s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Zip Code field""))",Chrome 100.0.4896.127,,,2022-04-22 13:12:38,2022-04-22 13:13:08,30.355s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:13:08,2022-04-22 13:13:10,2.016s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Zip Code_35007""))",Chrome 100.0.4896.127,,,2022-04-22 13:13:10,2022-04-22 13:13:41,30.334s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Country field""))",Chrome 100.0.4896.127,,,2022-04-22 13:13:41,2022-04-22 13:14:11,30.741s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Country_United States""))",Chrome 100.0.4896.127,,,2022-04-22 13:14:11,2022-04-22 13:14:42,30.591s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-22 13:14:42,2022-04-22 13:14:44,2.009s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/button_Search""))",Chrome 100.0.4896.127,,,2022-04-22 13:14:44,2022-04-22 13:15:14,30.400s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/search result - anon user""))",Chrome 100.0.4896.127,,,2022-04-22 13:15:14,2022-04-22 13:16:16,1m - 1.254s,FAILED
