Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-415,Chrome 100.0.4896.127,User should be able to create new user account,,2022-04-26 16:06:52,2022-04-26 16:23:29,16m - 36.994s,PASSED
,,,,,,,
Test Cases/Log-in/Log-in- 1,Chrome 100.0.4896.127,Log-in,,2022-04-26 16:06:52,2022-04-26 16:07:06,14.308s,PASSED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-26 16:06:53,2022-04-26 16:06:58,4.928s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 100.0.4896.127,,,2022-04-26 16:06:58,2022-04-26 16:07:00,2.340s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-26 16:07:00,2022-04-26 16:07:01,0.244s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-26 16:07:01,2022-04-26 16:07:03,2.104s,PASSED
"setText(findTestObject(""Log-in/Username field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-26 16:07:03,2022-04-26 16:07:05,2.055s,PASSED
"setText(findTestObject(""Log-in/Password field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-26 16:07:05,2022-04-26 16:07:06,1.023s,PASSED
"click(findTestObject(""Log-in/Log-in button""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-26 16:07:06,2022-04-26 16:07:06,0.606s,PASSED
,,,,,,,
Test Cases/Sprint 3/FCSCMS-65/FCSCMS-415,Chrome 100.0.4896.127,User should be able to create new user account,,2022-04-26 16:07:06,2022-04-26 16:23:29,16m - 22.026s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-407,462/User Account Management""))",Chrome 100.0.4896.127,,,2022-04-26 16:07:08,2022-04-26 16:07:16,8.247s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Add New User""))",Chrome 100.0.4896.127,,,2022-04-26 16:07:16,2022-04-26 16:07:46,30.631s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_User Login Name""), ""fet5"")",Chrome 100.0.4896.127,,,2022-04-26 16:07:46,2022-04-26 16:08:47,1m - 0.504s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_User Name""), ""fet5"")",Chrome 100.0.4896.127,,,2022-04-26 16:08:47,2022-04-26 16:09:47,1m - 0.470s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Email""), ""fet5@mailinator.com"")",Chrome 100.0.4896.127,,,2022-04-26 16:09:47,2022-04-26 16:10:48,1m - 0.591s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Address Line 1""), ""Tinago"")",Chrome 100.0.4896.127,,,2022-04-26 16:10:48,2022-04-26 16:11:49,1m - 0.468s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User__Address Line 2""), ""M.Castro"")",Chrome 100.0.4896.127,,,2022-04-26 16:11:49,2022-04-26 16:12:49,1m - 0.559s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Privilege Group""))",Chrome 100.0.4896.127,,,2022-04-26 16:12:49,2022-04-26 16:13:19,30.354s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Privelege Group_Values Reader""))",Chrome 100.0.4896.127,,,2022-04-26 16:13:19,2022-04-26 16:13:50,30.329s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_User Group""))",Chrome 100.0.4896.127,,,2022-04-26 16:13:50,2022-04-26 16:14:20,30.388s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_User Group_Admin User Group""))",Chrome 100.0.4896.127,,,2022-04-26 16:14:20,2022-04-26 16:14:51,30.356s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_City""))",Chrome 100.0.4896.127,,,2022-04-26 16:14:51,2022-04-26 16:15:21,30.375s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_City_Alabaster""))",Chrome 100.0.4896.127,,,2022-04-26 16:15:21,2022-04-26 16:15:51,30.418s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Zip Code""))",Chrome 100.0.4896.127,,,2022-04-26 16:15:51,2022-04-26 16:16:22,30.390s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_ZIP Code_35007""))",Chrome 100.0.4896.127,,,2022-04-26 16:16:22,2022-04-26 16:16:52,30.382s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number_Area code""), ""+1"", false)",Chrome 100.0.4896.127,,,2022-04-26 16:16:52,2022-04-26 16:17:53,1m - 0.487s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number field""), ""2027953213"")",Chrome 100.0.4896.127,,,2022-04-26 16:17:53,2022-04-26 16:18:53,1m - 0.539s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Phone Number _Extension""), ""00"")",Chrome 100.0.4896.127,,,2022-04-26 16:18:53,2022-04-26 16:19:54,1m - 0.474s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Mobile Number_Area Code""), ""+1"", false)",Chrome 100.0.4896.127,,,2022-04-26 16:19:54,2022-04-26 16:20:54,1m - 0.435s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Mobile Number field""), ""2027953213"")",Chrome 100.0.4896.127,,,2022-04-26 16:20:54,2022-04-26 16:21:55,1m - 0.725s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create User_Save""))",Chrome 100.0.4896.127,,,2022-04-26 16:21:55,2022-04-26 16:22:25,30.373s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-410/Create_User_Confirmation_Yes""))",Chrome 100.0.4896.127,,,2022-04-26 16:22:25,2022-04-26 16:22:56,30.390s,PASSED
"verifyTextPresent(""fet5@mailinator.com"", false)",Chrome 100.0.4896.127,,,2022-04-26 16:22:56,2022-04-26 16:23:27,31.001s,PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-26 16:23:27,2022-04-26 16:23:29,2.007s,PASSED
