Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FCSCMS-408,Chrome 100.0.4896.127,User should be able to search user through advance search features,,2022-04-21 22:08:32,2022-04-21 22:23:51,15m - 18.691s,FAILED
,,,,,,,
Test Cases/Log-in/Log-in- 1,Chrome 100.0.4896.127,Log-in,,2022-04-21 22:08:33,2022-04-21 22:08:52,18.439s,PASSED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-21 22:08:35,2022-04-21 22:08:41,6.530s,PASSED
"navigateToUrl(""https://nexterus-tst.outsystemsenterprise.com/FusionCenter/Login"")",Chrome 100.0.4896.127,,,2022-04-21 22:08:41,2022-04-21 22:08:44,2.911s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-21 22:08:44,2022-04-21 22:08:45,0.408s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:08:45,2022-04-21 22:08:47,2.209s,PASSED
"setText(findTestObject(""Log-in/Username field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-21 22:08:47,2022-04-21 22:08:50,3.172s,PASSED
"setText(findTestObject(""Log-in/Password field""), ""admin"")",Chrome 100.0.4896.127,,,2022-04-21 22:08:50,2022-04-21 22:08:51,0.987s,PASSED
"click(findTestObject(""Log-in/Log-in button""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-21 22:08:51,2022-04-21 22:08:52,0.654s,PASSED
,,,,,,,
Test Cases/Sprint 3/FCSCMS-58/FCSCMS-408,Chrome 100.0.4896.127,User should be able to search user through advance search features,,2022-04-21 22:08:52,2022-04-21 22:23:51,14m - 59.525s,FAILED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:08:53,2022-04-21 22:08:55,2.006s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-407,462/User Account Management""))",Chrome 100.0.4896.127,,,2022-04-21 22:08:55,2022-04-21 22:09:28,33.508s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:09:28,2022-04-21 22:09:30,2.007s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Advanced Search button""))",Chrome 100.0.4896.127,,,2022-04-21 22:09:30,2022-04-21 22:10:01,30.686s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:10:01,2022-04-21 22:10:03,2.021s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Login Name field""), ""anonymous"")",Chrome 100.0.4896.127,,,2022-04-21 22:10:03,2022-04-21 22:11:03,1m - 0.499s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:11:03,2022-04-21 22:11:05,2.006s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Name field""), ""Anon User"")",Chrome 100.0.4896.127,,,2022-04-21 22:11:05,2022-04-21 22:12:06,1m - 0.469s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Privelege Group Dropdown""), ""Values Reader"", false)",Chrome 100.0.4896.127,,,2022-04-21 22:12:06,2022-04-21 22:13:06,1m - 0.500s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Group Dropdown""), ""Admin User Group"", false)",Chrome 100.0.4896.127,,,2022-04-21 22:13:06,2022-04-21 22:14:07,1m - 0.362s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User Status Dropdown""), ""Active"", false)",Chrome 100.0.4896.127,,,2022-04-21 22:14:07,2022-04-21 22:15:07,1m - 0.434s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/User access status dropdown""), ""Unlocked"", false)",Chrome 100.0.4896.127,,,2022-04-21 22:15:07,2022-04-21 22:16:08,1m - 0.498s,PASSED
"selectOptionByLabel(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Require Password Change Dropdown""), ""No"", false)",Chrome 100.0.4896.127,,,2022-04-21 22:16:08,2022-04-21 22:17:08,1m - 0.368s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:17:08,2022-04-21 22:17:10,2.007s,PASSED
"setText(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Email field""), ""anon@anonymous.org"")",Chrome 100.0.4896.127,,,2022-04-21 22:17:10,2022-04-21 22:18:11,1m - 0.531s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/City Field""))",Chrome 100.0.4896.127,,,2022-04-21 22:18:11,2022-04-21 22:18:41,30.335s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/City_Alabaster""))",Chrome 100.0.4896.127,,,2022-04-21 22:18:41,2022-04-21 22:19:11,30.395s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:19:11,2022-04-21 22:19:13,2.014s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/State Field""))",Chrome 100.0.4896.127,,,2022-04-21 22:19:13,2022-04-21 22:19:44,30.301s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/State_Alabama""))",Chrome 100.0.4896.127,,,2022-04-21 22:19:44,2022-04-21 22:20:14,30.375s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Zip Code field""))",Chrome 100.0.4896.127,,,2022-04-21 22:20:14,2022-04-21 22:20:44,30.395s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:20:44,2022-04-21 22:20:46,2.022s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Zip Code_35007""))",Chrome 100.0.4896.127,,,2022-04-21 22:20:46,2022-04-21 22:21:17,30.339s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Country field""))",Chrome 100.0.4896.127,,,2022-04-21 22:21:17,2022-04-21 22:21:47,30.302s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/Country_United States""))",Chrome 100.0.4896.127,,,2022-04-21 22:21:47,2022-04-21 22:22:17,30.439s,PASSED
delay(2),Chrome 100.0.4896.127,,,2022-04-21 22:22:17,2022-04-21 22:22:19,2.009s,PASSED
"click(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/button_Search""))",Chrome 100.0.4896.127,,,2022-04-21 22:22:19,2022-04-21 22:22:50,30.417s,PASSED
"verifyElementVisible(findTestObject(""Sprint 3/FCSCMS-58/FCSCMS-408, 409/search result - anon user""))",Chrome 100.0.4896.127,,,2022-04-21 22:22:50,2022-04-21 22:23:51,1m - 1.241s,FAILED
